taxonomy,imt,iml_unit,noDamageLimit,iml,d0,d1,d2,d3,d4,d5
JOR-RCFw/oERD-4-T-F-F-F-T,MMI,MMI,1,7.5,0.96348367396795787,0.64368507524566243,0.27159940866029131,0.064661365229436774,0.0055834143539451597,1.9152593255244987e-05
JOR-RCFw/oERD-4-T-F-F-F-T,MMI,MMI,1,8.0,0.99118834355093011,0.81506399204024926,0.46032055438615971,0.1546120324851058,0.020857435468776719,0.0001625421464394039
JOR-RCFw/oERD-4-T-F-F-F-T,MMI,MMI,1,8.5,0.99835476280729751,0.92217038136254703,0.65889142063713646,0.3047020223366228,0.063828261872914571,0.0011435271846912398
JOR-RCFw/oERD-4-T-F-F-F-T,MMI,MMI,1,9.0,0.99975579368903189,0.97347195632259798,0.82014037974274911,0.49905287898052009,0.15817184010610486,0.0064224681722435673
JOR-RCFw/oERD-4-T-F-F-F-T,MMI,MMI,1,9.5,0.99997029184796937,0.99262993142928257,0.92187585001515548,0.69388731802147952,0.31778966058722302,0.028103012128174343
JOR-RCFw/oERD-4-T-F-F-F-T,MMI,MMI,1,10.0,0.99999677484301708,0.99825229729299647,0.97148406766768858,0.84248223767200003,0.51934056194274869,0.092181684153762933
JOR-RCFw/oERD-4-T-F-F-F-T,MMI,MMI,1,10.5,0.99999963919510793,0.9996103860616774,0.99065288426815246,0.92924508548974905,0.70647836923017748,0.22165977741410581
JOR-RCFw/oERD-4-T-F-F-F-T,MMI,MMI,1,11.0,0.99999995187678226,0.99990859255882492,0.99698504785425945,0.97027016613374029,0.83880333388040895,0.40088824896064112
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,3.0,0.041989767481605877,0.004431458999358262,0.00042565414814144109,2.3206436265299502e-05,3.3736737903300451e-07,4.8768766802709251e-11
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,3.5,0.066382554423176865,0.0073753362794937161,0.00073279099109391233,4.1234048297145165e-05,6.2211220375196774e-07,9.5966679047876369e-11
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,4.0,0.10554286928615531,0.012663615283685425,0.0013239391974810832,7.8135046234772965e-05,1.2467935325277679e-06,2.1216184364902801e-10
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,4.5,0.16810451020689898,0.022584994035684702,0.0025466328665648685,0.00016135506378900377,2.7992176486746345e-06,5.5150084499189234e-10
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,5.0,0.26535125518275759,0.041914217976181223,0.0052755808054120168,0.00037082369995589115,7.271402157726925e-06,1.7762032955559448e-09
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,5.5,0.40637976731584569,0.08017103377837842,0.011783765366768617,0.00095999810853153456,2.2419593336819865e-05,7.4472541466974462e-09
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,6.0,0.58499163880582217,0.15369302459328438,0.027841446477024578,0.0027745306450766005,8.2377722872895021e-05,4.1795195082627856e-08
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,6.5,0.76611555829843325,0.28147002362290485,0.066390362018128202,0.0085816151501854065,0.00034839524315422032,3.0784309634768192e-07
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,7.0,0.90048272013299457,0.46539456311619709,0.14893372392154158,0.026297093564307872,0.0015627512767946161,2.7283089826246609e-06
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,7.5,0.96895436383416189,0.66795441097151143,0.29292356511747775,0.072834470029094156,0.0066462206003697899,2.5211707802452743e-05
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,8.0,0.99276029756652273,0.83211362196685923,0.48569289864276521,0.1700985041114631,0.024263782835320713,0.00020982958430182386
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,8.5,0.99868794274983097,0.93117554394598456,0.6818504834689284,0.32725395117204048,0.072322867070422681,0.0014369736904398245
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,9.0,0.99981047470210849,0.97715207924054115,0.83621357473498992,0.52446807277849172,0.17457762369975505,0.0078353939839774789
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,9.5,0.99997740898131837,0.99379946613289216,0.93052953890155832,0.71570737537562401,0.34168107388183655,0.033146333932951966
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,10.0,0.99999755932035406,0.9985497942803977,0.97509345014784932,0.85658794832539931,0.54471856836296684,0.10462612810511396
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,10.5,0.99999972290780825,0.99967657025729739,0.99189378180270771,0.93638096451075814,0.72637724386173963,0.24219096681719321
PSE-RCFw/oERD-4-T-F-F-T-T,MMI,MMI,1,11.0,0.99999996192114116,0.9999231062238596,0.99737442403417187,0.97334945403458539,0.8511354082631255,0.42440987352102899
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,3.0,0.09665566246345425,0.011402370871992917,0.0011787394554422237,6.8835949332046731e-05,1.0848686898823345e-06,1.806397254000558e-10
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,3.5,0.1539840313985541,0.020182848606758341,0.002238295364616838,0.00013962097922937122,2.378009646308854e-06,4.5363912626328329e-10
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,4.0,0.24378619203464669,0.037186208148464184,0.0045698630768293835,0.00031403062762624945,5.9953125047806921e-06,1.3973185941651423e-09
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,4.5,0.37630770035903427,0.070829399890432576,0.010070322914963903,0.0007947641983239162,1.7874400372264176e-05,5.5563867951136103e-09
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,5.0,0.54956264732448123,0.13615169244875924,0.023605790542807981,0.0022544169828347949,6.3616429863966317e-05,2.950259148093437e-08
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,5.5,0.73411255591683799,0.2526086855830405,0.056467067320641773,0.0069184408776534756,0.00026327320618679817,2.0735011474481979e-07
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,6.0,0.88024671769684393,0.42750200320999254,0.12889479325004016,0.021388244860697569,0.0011774274593455702,1.7919308201719275e-06
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,6.5,0.96039078993585691,0.63104180121187636,0.26101673048434559,0.06077615091376698,0.0051022734958724447,1.6628577766630848e-05
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,7.0,0.99027067013325809,0.80592135301258705,0.4473842711914584,0.14706199543343335,0.019279130994134253,0.00014245357122089075
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,7.5,0.99815521956429465,0.91721866184942547,0.64689153811332023,0.29343474270926118,0.059796353530864099,0.0010159220942549396
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,8.0,0.99972229161587411,0.97139991841867557,0.81153412252153057,0.48603929251171563,0.15018785904601517,0.0057920754104466843
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,8.5,0.99996584412014744,0.99195606109644663,0.9171249666467487,0.68241247131074678,0.30582598967663988,0.025780328464102831
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,9.0,0.99999627941852209,0.99807779703366828,0.96945809225813973,0.83486896067790162,0.50624145076485794,0.086230186037581924
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,9.5,0.9999995865204232,0.99957127495653042,0.98994653882446138,0.92531659713307812,0.69593264734665938,0.21146352376892064
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,10.0,0.99999994565844041,0.99990004612831651,0.99676252469530757,0.96855682280999988,0.83214776016649661,0.38883691941023701
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,10.5,0.99999999070024859,0.99997340724131512,0.99889408330237017,0.98675485866214419,0.9121718232154763,0.57057915357218825
PSE-MURsimplestone-1-T-F-T-F-T,MMI,MMI,1,11.0,0.99999999786820681,0.99999158674899458,0.99957979755599968,0.99412644164833297,0.95419565686841101,0.7177661149035286
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,3.0,0.09665566246345425,0.011402370871992917,0.0011787394554422237,6.8835949332046731e-05,1.0848686898823345e-06,1.806397254000558e-10
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,3.5,0.1539840313985541,0.020182848606758341,0.002238295364616838,0.00013962097922937122,2.378009646308854e-06,4.5363912626328329e-10
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,4.0,0.24378619203464669,0.037186208148464184,0.0045698630768293835,0.00031403062762624945,5.9953125047806921e-06,1.3973185941651423e-09
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,4.5,0.37630770035903427,0.070829399890432576,0.010070322914963903,0.0007947641983239162,1.7874400372264176e-05,5.5563867951136103e-09
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,5.0,0.54956264732448123,0.13615169244875924,0.023605790542807981,0.0022544169828347949,6.3616429863966317e-05,2.950259148093437e-08
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,5.5,0.73411255591683799,0.2526086855830405,0.056467067320641773,0.0069184408776534756,0.00026327320618679817,2.0735011474481979e-07
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,6.0,0.88024671769684393,0.42750200320999254,0.12889479325004016,0.021388244860697569,0.0011774274593455702,1.7919308201719275e-06
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,6.5,0.96039078993585691,0.63104180121187636,0.26101673048434559,0.06077615091376698,0.0051022734958724447,1.6628577766630848e-05
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,7.0,0.99027067013325809,0.80592135301258705,0.4473842711914584,0.14706199543343335,0.019279130994134253,0.00014245357122089075
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,7.5,0.99815521956429465,0.91721866184942547,0.64689153811332023,0.29343474270926118,0.059796353530864099,0.0010159220942549396
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,8.0,0.99972229161587411,0.97139991841867557,0.81153412252153057,0.48603929251171563,0.15018785904601517,0.0057920754104466843
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,8.5,0.99996584412014744,0.99195606109644663,0.9171249666467487,0.68241247131074678,0.30582598967663988,0.025780328464102831
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,9.0,0.99999627941852209,0.99807779703366828,0.96945809225813973,0.83486896067790162,0.50624145076485794,0.086230186037581924
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,9.5,0.9999995865204232,0.99957127495653042,0.98994653882446138,0.92531659713307812,0.69593264734665938,0.21146352376892064
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,10.0,0.99999994565844041,0.99990004612831651,0.99676252469530757,0.96855682280999988,0.83214776016649661,0.38883691941023701
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,10.5,0.99999999070024859,0.99997340724131512,0.99889408330237017,0.98675485866214419,0.9121718232154763,0.57057915357218825
PSE-MURsimplestone-4-T-F-T-F-T,MMI,MMI,1,11.0,0.99999999786820681,0.99999158674899458,0.99957979755599968,0.99412644164833297,0.95419565686841101,0.7177661149035286
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,3.0,0.15142831888295127,0.019758409904997887,0.0021845954107780896,0.00013588365249816992,2.3066041040520346e-06,4.3743675348650868e-10
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,3.5,0.23985690372644453,0.03635304268159989,0.0044479550816783897,0.00030439072387133947,5.7829334538794797e-06,1.3363005146871387e-09
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,4.0,0.37075198919292851,0.069180127824296833,0.0097758716209935814,0.0007670379115649606,1.7131905121425817e-05,5.2611360823462405e-09
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,4.5,0.54285933362807703,0.13302488764786624,0.022877106464043506,0.0021677086680997881,6.059798253799098e-05,2.7640578381671332e-08
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,5.0,0.72784215273240238,0.24736054271547381,0.054741251192522822,0.0066404188975542899,0.00024966961795780396,1.9247627280893909e-07
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,5.5,0.8761068445913518,0.42040107431850271,0.12533167230455378,0.020555319837631814,0.0011154430276514304,1.6544708958399212e-06
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,6.0,0.95855967164979072,0.62387302587047566,0.25516764735832587,0.05867675272088968,0.0048488476526461488,1.5355571091668629e-05
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,6.5,0.98971785119060185,0.80065669591071209,0.44013126306642669,0.14292775160259708,0.01843770653703225,0.00013222013590430404
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,7.0,0.99803333572187136,0.91432863742046766,0.64007401489742766,0.28718438537750146,0.057619406854916289,0.00095012279076966966
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,7.5,0.9997015765199837,0.97017528358312377,0.80658176630434475,0.47872626237061899,0.14582030966637227,0.0054626576596379373
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,8.0,0.99996306410983882,0.99155282485735985,0.91435458936932024,0.67587283284826993,0.29918296476927564,0.024546533690855132
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,8.5,0.99999596785617684,0.99797234577564309,0.96826241480376651,0.83046928130277731,0.49885022222916131,0.083005883455961271
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,9.0,0.99999955344023961,0.99954753506850225,0.98952639152112221,0.92302158491308728,0.68989682853903656,0.20582779516915606
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,9.5,0.99999994178552709,0.99989486634615254,0.99662983335874256,0.96754984868060656,0.82830013140669911,0.38206281915709872
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,10.0,0.99999999014031138,0.99997218964578238,0.99885240404743392,0.98634531565832673,0.91007217732883605,0.56449145499830577
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,10.5,0.99999999776313253,0.99999125802970867,0.99956580439687193,0.9939593639731118,0.95312616837029307,0.71325026272756942
PSE-MURadobe-3-T-F-F-F-T,MMI,MMI,1,11.0,0.99999999933463468,0.99999672933983152,0.99981488246522554,0.99712326565805243,0.97490409143484247,0.81771575695871368
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,3.0,0.086055748905764506,0.0099451292485659426,0.0010141681008474235,5.8473631425415284e-05,9.0781995287780859e-07,1.4723533503513409e-10
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,3.5,0.13707257996252964,0.017432377089207529,0.0018945970769775888,0.00011595906166927961,1.9313362195072514e-06,3.5426883648881358e-10
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,4.0,0.21764428208683817,0.031802249976411345,0.0037954426090568427,0.00025369837741484602,4.6878669249794669e-06,1.0317202647769363e-09
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,4.5,0.33891050412511003,0.060161832925616054,0.0082094979528091194,0.00062304200670881826,1.3377318700102947e-05,3.8326134488286812e-09
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,5.0,0.50348962223041971,0.11577493305201159,0.019000998763421317,0.0017209026066619115,4.5584296412659597e-05,1.8906096799220506e-08
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,5.5,0.68961962643443286,0.2178290823487361,0.045470473023096036,0.0052061084373028477,0.00018257687038070181,1.2439297847333108e-07
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,6.0,0.84962862415348928,0.37916804701686546,0.1057666985076845,0.016198992047198102,0.00080834277273156285,1.0318908958417694e-06
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,6.5,0.94622627434896767,0.58058292562574287,0.22200535723609227,0.047409343530768977,0.0035692614013510537,9.5462007622115763e-06
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,7.0,0.98581851087431926,0.76758699095504401,0.39752074684934602,0.12001352004927912,0.014066734864622732,8.4473013978181299e-05
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,7.5,0.99714104485918309,0.8955320743208961,0.59866148182311207,0.2514099971548267,0.045958351177716961,0.00063433266584667081
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,8.0,0.9995448938595114,0.96194809615280852,0.77551510342160079,0.43551082762729387,0.12167346663511169,0.0038319234295675075
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,8.5,0.99994140605301751,0.98875491300500151,0.89637877157291757,0.63585241991815233,0.26110123606288971,0.018201240891151049
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,9.0,0.99999349579506713,0.9972207681218398,0.96025534365968557,0.80256931845571378,0.45475271647761017,0.065626083050823736
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,9.5,0.99999929135274168,0.99937606301769077,0.9866511365330084,0.90804263453896816,0.65254231926918438,0.17391174543575227
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,10.0,0.99999991172691383,0.99985754356346179,0.9957145521595373,0.96086609642345,0.80384462042971294,0.34202034090559108
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,10.5,0.99999998593142525,0.99996354000004961,0.99856605149647382,0.98361369591006298,0.89652870721892841,0.52736847855702029
JOR-MURsimplestone-6-T-F-F-F-T,MMI,MMI,1,11.0,0.99999999700050179,0.99998896903823897,0.99947074351933696,0.99284903780355238,0.94619383776271671,0.68517791542131856
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,3.0,0.028266170877878638,0.0028936092908002919,0.00027244442480711673,1.457928884052162e-05,2.0736321026948445e-07,2.8850144495606855e-11
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,3.5,0.04444863461068993,0.0047160341291302421,0.00045457663275605409,2.4864400525403951e-05,3.6285986915185475e-07,5.2807203054783258e-11
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,4.0,0.070324398032537427,0.0078762421751230605,0.0007867138732247092,4.4488027877376268e-05,6.7512249246615141e-07,1.0521028492860296e-10
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,4.5,0.11187050149024136,0.01358367750884748,0.001431421828589019,8.5108047466420089e-05,1.3699765786245877e-06,2.3671886673071185e-10
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,5.0,0.17812044376391534,0.024348217476087508,0.0027776214956021228,0.00017793107948527176,3.1269332814165551e-06,6.3019078844206433e-10
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,5.5,0.28049371205502105,0.045395513375070307,0.0058099930942294709,0.00041490087942075426,8.2892895580943815e-06,2.092475859249987e-09
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,6.0,0.42706643930210642,0.087024895029616856,0.013089457997657594,0.0010901616438324657,2.61353923184382e-05,9.0916313366662393e-09
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,6.5,0.60852746307782024,0.16637622762418769,0.031060091400281986,0.0031873642268510638,9.8013794592066716e-05,5.2910972492270503e-08
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,7.0,0.7863251896015675,0.30174016001121506,0.073807619102411626,0.0098945852828348224,0.00041983967740533146,4.0131124612319269e-07
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,7.5,0.91249200258622654,0.49088828020344732,0.16344286870333069,0.030087959562280941,0.0018826440824842861,3.6060487078604098e-06
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,8.0,0.97372591747554593,0.69157351285382229,0.3150606391762536,0.081816834119049719,0.0078919095973480902,3.3130678951831527e-05
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,8.5,0.99407502579055451,0.84808967120746259,0.51111505000611712,0.18656156684309266,0.028135469949880698,0.00027002689565358562
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,9.0,0.99895735761640192,0.93933951146590322,0.70411737118184625,0.35047010952336144,0.081677928402948297,0.0017993025395219853
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,9.5,0.99985336583456297,0.98038475698074989,0.85130835321430942,0.54979019366914783,0.19205492895478504,0.0095216031028049208
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,10.0,0.999982848830408,0.99479588845772848,0.93839082276613739,0.73668831096392318,0.36618106810463369,0.038915067906063805
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,10.5,0.99999815153091731,0.99879756057388902,0.97827944464994776,0.86969789336097136,0.56972530486307238,0.11816798883265922
JOR-RCFw/oERD-3-F-T-F-F-T,MMI,MMI,1,11.0,0.999999786544016,0.99973123082923432,0.99297029770264666,0.9428480931567107,0.74532866960800104,0.26346300843726433
PSE-MURadobe-3-T-F-F-T-T,MMI,MMI,1,3.0,0.16048395092658152,0.021276542695800815,0.0023777577731969313,0.00014939423418858233,2.5661812854682609e-06,4.9688431147387746e-10
PSE-MURadobe-3-T-F-F-T-T,MMI,MMI,1,3.5,0.25374381111291622,0.039336396736393109,0.0048878962512520774,0.0003394192329529977,6.5606274954888022e-06,1.5626340221785995e-09
PSE-MURadobe-3-T-F-F-T-T,MMI,MMI,1,4.0,0.39028197052882363,0.075081843379961377,0.010840740804325177,0.00086825013043445587,1.9870974416469345e-05,6.3697727092915102e-09
PSE-MURadobe-3-T-F-F-T-T,MMI,MMI,1,4.5,0.56620562041558653,0.14417271999110493,0.025511508382259129,0.0024850780333144362,7.1801409583960307e-05,3.4717285379848306e-08
PSE-MURadobe-3-T-F-F-T-T,MMI,MMI,1,5.0,0.74938387542330287,0.265927209853701,0.06095470546933246,0.0076570951653711639,0.00030030349228304942,2.4953552624218389e-07
PSE-MURadobe-3-T-F-F-T-T,MMI,MMI,1,5.5,0.89008929101292433,0.44522778909202232,0.13804979219979441,0.023583723923095601,0.0013456025419221751,2.1836481189918544e-06
PSE-MURadobe-3-T-F-F-T-T,MMI,MMI,1,6.0,0.96463689784664741,0.64858596059246065,0.27579606103035947,0.066233269057640931,0.0057825172948191561,2.0237503006281798e-05
PSE-MURadobe-3-T-F-F-T-T,MMI,MMI,1,6.5,0.99152523919390478,0.81855955869427455,0.46538584484999745,0.15763098086749183,0.021503625414313388,0.00017110109886298019
PSE-MURadobe-3-T-F-F-T-T,MMI,MMI,1,7.0,0.9984271136720303,0.9240410220670936,0.66353525323249063,0.30915591578900203,0.065460658976990826,0.001197319574476885
PSE-MURadobe-3-T-F-F-T-T,MMI,MMI,1,7.5,0.99976780733212867,0.97424592418846268,0.82343307338376104,0.50413816978077319,0.16136702934999492,0.0066851174184386908
PSE-MURadobe-3-T-F-F-T-T,MMI,MMI,1,8.0,0.99997187133135779,0.99287885967850587,0.92367200380423897,0.69831531365146005,0.32251425635503794,0.029056798471374212
PSE-MURadobe-3-T-F-F-T-T,MMI,MMI,1,8.5,0.99999694984334642,0.99831619774032943,0.97224188471449124,0.84538396124549786,0.52444027480787958,0.094583371848200981
